,age,sex,underweight,overweight,obese,parents_support,close_friends,students_support,felt_lonely,mean_school_absence,mean_physical_fighting,physically_attacked,cyber_bullied,bullied
27027,17.0,1.0,0.0,0.0,0.0,5.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1
27028,17.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0
27029,16.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0
27030,16.0,0.0,0.0,1.0,0.0,4.0,3.0,3.0,2.0,1.5,1.0,0.0,0.0,1
27031,16.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1
27032,16.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,1.0,0.0,1.0,1.0,1.0,1
27033,17.0,1.0,0.0,1.0,0.0,4.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,1
27034,16.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,2.0,1.5,0.0,0.0,0.0,1
27035,16.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0
27036,16.0,1.0,0.0,1.0,0.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,1
27037,17.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,1.0,1.5,0.0,0.0,0.0,1
27038,17.0,0.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,1.0,0.0,0.0,1
27039,17.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,4.0,1.5,2.5,0.0,0.0,1
27040,17.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,7.5,12.0,0.0,1.0,1
27041,17.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,1.5,0.0,0.0,0.0,1
27042,17.0,1.0,0.0,0.0,0.0,4.0,3.0,2.0,4.0,4.0,0.0,0.0,0.0,1
27043,17.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,10.0,0.0,0.0,0.0,1
27044,18.0,1.0,,,,1.0,3.0,0.0,2.0,,0.0,0.0,1.0,1
27045,17.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1
27046,17.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0
27047,17.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,1.5,0.0,0.0,0.0,1
27048,17.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0
27049,14.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,7.5,0.0,0.0,0.0,1
27050,14.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1
27051,13.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0
27052,15.0,1.0,0.0,0.0,0.0,4.0,3.0,5.0,2.0,1.5,4.5,2.0,1.0,1
27053,15.0,1.0,,,,4.0,3.0,5.0,5.0,1.5,4.5,2.0,1.0,1
27054,14.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0
27055,13.0,1.0,0.0,1.0,1.0,5.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1
27056,14.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0
27057,14.0,0.0,,,,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0
27058,13.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,2.0,0.0,2.5,1.0,0.0,0
27059,13.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,4.0,1.5,1.0,1.0,1.0,1
27060,13.0,1.0,0.0,1.0,0.0,5.0,1.0,1.0,4.0,1.5,1.0,1.0,1.0,1
27061,14.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1
27062,13.0,0.0,,,,4.0,3.0,4.0,1.0,1.5,0.0,0.0,0.0,1
27063,13.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1
27064,13.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,5.0,0.0,1.0,2.0,0.0,1
27065,14.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,1
27066,14.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0
27067,13.0,1.0,0.0,0.0,0.0,2.0,1.0,5.0,5.0,0.0,0.0,2.0,1.0,1
27068,14.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1
27069,14.0,0.0,,,,1.0,1.0,1.0,3.0,0.0,1.0,12.0,1.0,1
27070,14.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,1
27071,14.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,2.5,0.0,0.0,1
27072,13.0,1.0,0.0,0.0,0.0,2.0,1.0,5.0,5.0,0.0,0.0,2.0,1.0,1
27073,13.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0
27074,13.0,0.0,0.0,1.0,0.0,4.0,3.0,3.0,2.0,0.0,2.5,1.0,0.0,1
27075,13.0,0.0,,,,4.0,3.0,4.0,1.0,1.5,0.0,0.0,0.0,1
27076,13.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1
27077,14.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1
27078,13.0,0.0,0.0,1.0,0.0,4.0,3.0,3.0,2.0,0.0,2.5,1.0,0.0,1
27079,14.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0
27080,13.0,1.0,0.0,1.0,1.0,5.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1
27081,13.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0
27082,13.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,4.0,1.5,1.0,1.0,1.0,1
27083,14.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0
27084,14.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,7.5,0.0,0.0,0.0,1
27085,15.0,1.0,0.0,0.0,0.0,4.0,3.0,5.0,5.0,1.5,4.5,2.0,1.0,1
27086,13.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,5.0,0.0,1.0,2.0,0.0,1
27087,14.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0
27088,14.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,1
27089,,1.0,,,,4.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,1
27090,14.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,10.0,0.0,0.0,0.0,1
27091,14.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,1.0,1.0,1.0,1
27092,15.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0
27093,15.0,0.0,,,,3.0,3.0,4.0,1.0,1.5,0.0,0.0,1.0,1
27094,14.0,1.0,,,,5.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,1
27095,14.0,1.0,0.0,0.0,0.0,5.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,1
27096,14.0,1.0,0.0,0.0,0.0,4.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,1
27097,14.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0
27098,15.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
27099,14.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,1.0,1.0,1.0,1
27100,14.0,1.0,0.0,0.0,0.0,5.0,3.0,4.0,1.0,1.5,0.0,0.0,1.0,1
27101,14.0,1.0,,,,4.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0
27102,15.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,10.0,0.0,0.0,0.0,1
27103,14.0,1.0,0.0,1.0,0.0,2.0,3.0,4.0,3.0,0.0,2.5,4.0,0.0,1
27104,14.0,1.0,0.0,1.0,0.0,2.0,3.0,4.0,3.0,0.0,2.5,4.0,0.0,1
27105,14.0,1.0,,,,4.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0
27106,15.0,1.0,0.0,0.0,0.0,4.0,3.0,5.0,3.0,0.0,0.0,1.0,1.0,1
27107,14.0,1.0,0.0,0.0,0.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0
27108,14.0,1.0,0.0,0.0,0.0,5.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,1
27109,14.0,0.0,,,,1.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,1
27110,14.0,1.0,0.0,1.0,0.0,4.0,3.0,4.0,3.0,4.0,6.5,0.0,0.0,1
27111,14.0,0.0,0.0,1.0,1.0,4.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,1
27112,15.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1
27113,15.0,0.0,,,,2.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0
27114,14.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,2.0,1.5,2.5,1.0,0.0,1
27115,15.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,4.0,4.0,0.0,0.0,1.0,1
27116,14.0,1.0,,,,1.0,3.0,3.0,2.0,1.5,0.0,0.0,0.0,1
27117,15.0,0.0,,,,2.0,3.0,1.0,4.0,4.0,1.0,1.0,1.0,1
27118,14.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,1
27119,14.0,0.0,0.0,0.0,0.0,5.0,3.0,4.0,2.0,1.5,0.0,0.0,0.0,1
27120,15.0,0.0,0.0,0.0,0.0,5.0,3.0,4.0,2.0,1.5,0.0,0.0,0.0,1
27121,14.0,0.0,,,,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0
27122,15.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0
27123,14.0,1.0,0.0,1.0,0.0,5.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,1
27124,16.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,1.5,1.0,0.0,,1
27125,16.0,0.0,,,,1.0,3.0,2.0,2.0,1.5,2.5,2.0,0.0,1
27126,16.0,,,,,5.0,3.0,5.0,1.0,0.0,0.0,0.0,1.0,1
27127,16.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,1
27128,15.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0
27129,15.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0
27130,17.0,1.0,0.0,1.0,0.0,3.0,3.0,2.0,1.0,0.0,2.5,0.0,1.0,1
27131,16.0,1.0,0.0,1.0,0.0,2.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,1
27132,17.0,1.0,0.0,0.0,0.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0
27133,15.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0
27134,15.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,1
27135,17.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,10.0,8.5,0.0,1.0,1
27136,15.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,1
27137,15.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,1
27138,15.0,1.0,0.0,0.0,0.0,2.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,1
27139,16.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0
27140,15.0,1.0,0.0,0.0,0.0,5.0,3.0,2.0,2.0,1.5,0.0,0.0,0.0,1
27141,15.0,1.0,0.0,0.0,0.0,5.0,3.0,1.0,2.0,1.5,0.0,0.0,0.0,1
27142,16.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1
27143,15.0,0.0,,,,2.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0
27144,16.0,1.0,,,,5.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0
27145,16.0,1.0,0.0,0.0,0.0,4.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0
27146,17.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,5.0,1.5,0.0,0.0,0.0,1
27147,16.0,1.0,0.0,1.0,1.0,5.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,1
27148,16.0,1.0,,,,5.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0
27149,17.0,1.0,,,,5.0,3.0,3.0,3.0,10.0,0.0,0.0,1.0,1
27150,16.0,1.0,,,,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0
27151,16.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,1.0,1.5,2.5,1.0,0.0,1
27152,17.0,1.0,,,,4.0,3.0,5.0,4.0,0.0,0.0,6.0,0.0,1
27153,17.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,4.0,0.0,2.0,1.0,1
27154,16.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,1.5,4.5,6.0,1.0,1
27155,17.0,0.0,,,,5.0,3.0,5.0,1.0,0.0,0.0,2.0,1.0,1
27156,16.0,0.0,,,,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0
27157,16.0,1.0,0.0,1.0,0.0,4.0,3.0,1.0,1.0,1.5,0.0,0.0,0.0,1
27158,16.0,0.0,,,,1.0,2.0,3.0,3.0,1.5,2.5,0.0,0.0,1
27159,17.0,1.0,0.0,0.0,0.0,3.0,3.0,4.0,3.0,0.0,0.0,1.0,1.0,1
27160,17.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,4.0,4.0,0.0,0.0,1.0,1
27161,17.0,1.0,0.0,0.0,0.0,3.0,3.0,4.0,3.0,0.0,0.0,1.0,1.0,1
27162,17.0,1.0,0.0,0.0,0.0,3.0,3.0,4.0,3.0,0.0,0.0,1.0,1.0,1
27163,17.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0,1.5,0.0,0.0,0.0,1
27164,17.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0,1.5,0.0,0.0,0.0,1
27165,17.0,1.0,0.0,0.0,0.0,3.0,3.0,5.0,2.0,4.0,0.0,0.0,0.0,1
27166,17.0,1.0,0.0,0.0,0.0,4.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,1
27167,17.0,1.0,0.0,0.0,0.0,3.0,3.0,4.0,2.0,1.5,0.0,0.0,0.0,1
27168,17.0,0.0,,,,2.0,0.0,3.0,2.0,1.5,0.0,0.0,0.0,1
27169,17.0,1.0,0.0,0.0,0.0,3.0,3.0,4.0,2.0,1.5,0.0,0.0,0.0,1
27170,17.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0
27171,17.0,1.0,0.0,0.0,0.0,3.0,3.0,4.0,2.0,1.5,0.0,0.0,0.0,1
27172,17.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,1
27173,17.0,0.0,,,,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0
27174,17.0,0.0,,,,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0
27175,17.0,1.0,0.0,0.0,0.0,3.0,3.0,4.0,2.0,1.5,0.0,0.0,0.0,1
27176,17.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,3.0,1.5,1.0,0.0,0.0,1
27177,17.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,1.5,0.0,0.0,0.0,1
27178,17.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,1
27179,13.0,1.0,,,,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0
27180,13.0,1.0,0.0,1.0,0.0,3.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,1
27181,13.0,0.0,0.0,1.0,0.0,4.0,3.0,5.0,2.0,0.0,0.0,0.0,1.0,1
27182,14.0,1.0,0.0,0.0,0.0,5.0,3.0,5.0,2.0,0.0,,0.0,0.0,0
27183,13.0,1.0,0.0,1.0,0.0,5.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,1
27184,13.0,1.0,0.0,0.0,0.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0
27185,13.0,1.0,0.0,0.0,0.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0
27186,13.0,1.0,0.0,0.0,0.0,4.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0
27187,14.0,1.0,0.0,0.0,0.0,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1
27188,13.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0
27189,13.0,1.0,,,,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
27190,13.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1
27191,14.0,0.0,,,,5.0,3.0,5.0,1.0,0.0,0.0,0.0,1.0,1
27192,13.0,0.0,0.0,0.0,0.0,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0
27193,13.0,0.0,0.0,0.0,0.0,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0
27194,13.0,0.0,0.0,1.0,0.0,5.0,3.0,4.0,3.0,0.0,1.0,2.0,1.0,1
27195,13.0,1.0,0.0,1.0,0.0,1.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,1
27196,14.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0
27197,13.0,1.0,0.0,0.0,0.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0
27198,13.0,1.0,1.0,0.0,0.0,5.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,1
27199,13.0,1.0,0.0,1.0,0.0,2.0,3.0,4.0,3.0,0.0,2.5,12.0,0.0,1
27200,13.0,1.0,0.0,1.0,0.0,4.0,3.0,3.0,3.0,0.0,0.0,2.0,0.0,1
27201,13.0,1.0,0.0,0.0,0.0,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0
27202,13.0,1.0,0.0,1.0,1.0,4.0,1.0,3.0,1.0,1.5,1.0,0.0,0.0,1
27203,13.0,0.0,0.0,1.0,1.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1
27204,13.0,0.0,,,,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1
27205,13.0,1.0,0.0,1.0,0.0,4.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1
27206,13.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,1
27207,13.0,0.0,0.0,1.0,1.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1
27208,13.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,4.0,2.5,12.0,0.0,1
27209,13.0,0.0,,,,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1
27210,13.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,1
27211,13.0,1.0,0.0,1.0,0.0,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1
27212,14.0,0.0,0.0,1.0,0.0,1.0,3.0,5.0,1.0,0.0,1.0,4.0,0.0,1
27213,13.0,1.0,,,,1.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0
27214,16.0,0.0,,,,4.0,3.0,4.0,3.0,1.5,0.0,0.0,0.0,1
27215,14.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1
27216,13.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1
27217,13.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,1
27218,14.0,0.0,0.0,1.0,0.0,4.0,0.0,3.0,2.0,1.5,0.0,0.0,0.0,1
27219,13.0,0.0,,,,4.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0
27220,14.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,5.0,0.0,1.0,2.0,0.0,1
27221,13.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0
27222,14.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,1
27223,13.0,1.0,0.0,1.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,1
27224,13.0,1.0,0.0,0.0,0.0,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0
27225,15.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0
27226,13.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,3.0,7.5,1.0,0.0,0.0,1
27227,13.0,0.0,,,,2.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0
27228,14.0,1.0,,,,1.0,,5.0,1.0,0.0,0.0,4.0,0.0,1
27229,14.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,4.0,0.0,1.0,0.0,0.0,1
27230,14.0,1.0,0.0,0.0,0.0,2.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0
27231,14.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,0.0,0.0,8.0,1.0,1
27232,15.0,1.0,,,,1.0,3.0,2.0,5.0,7.5,2.5,1.0,1.0,1
27233,14.0,1.0,0.0,0.0,0.0,3.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0
27234,14.0,1.0,0.0,0.0,0.0,5.0,3.0,5.0,3.0,0.0,1.0,0.0,0.0,0
27235,15.0,0.0,0.0,0.0,0.0,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0
27236,14.0,1.0,0.0,0.0,0.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0
27237,12.0,1.0,,,,2.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1
27238,14.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0
27239,14.0,1.0,0.0,0.0,0.0,4.0,3.0,5.0,3.0,0.0,1.0,0.0,0.0,0
27240,14.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,1.5,2.5,0.0,0.0,1
27241,14.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,2.0,1.5,2.5,12.0,1.0,1
27242,14.0,1.0,0.0,0.0,0.0,5.0,3.0,5.0,2.0,1.5,0.0,1.0,0.0,1
27243,14.0,1.0,0.0,1.0,0.0,4.0,3.0,4.0,3.0,4.0,0.0,0.0,0.0,1
27244,15.0,1.0,,,,1.0,2.0,3.0,5.0,0.0,0.0,4.0,1.0,1
27245,14.0,1.0,0.0,0.0,0.0,4.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,1
27246,14.0,1.0,0.0,0.0,0.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0
27247,14.0,1.0,0.0,0.0,0.0,5.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,1
27248,15.0,1.0,0.0,0.0,0.0,5.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0,1
27249,14.0,0.0,,,,2.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1
27250,14.0,0.0,,,,3.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0
27251,14.0,1.0,0.0,0.0,0.0,4.0,3.0,4.0,3.0,1.5,0.0,0.0,0.0,1
27252,15.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,1
27253,16.0,1.0,0.0,1.0,1.0,1.0,3.0,4.0,4.0,10.0,1.0,6.0,1.0,1
27254,16.0,1.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,4.0,0.0,2.0,0.0,1
27255,14.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,3.0,0.0,2.5,0.0,0.0,1
27256,15.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.5,2.5,2.0,1.0,1
27257,16.0,1.0,0.0,0.0,0.0,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0
27258,16.0,1.0,0.0,0.0,0.0,3.0,3.0,4.0,2.0,1.5,0.0,0.0,0.0,1
27259,16.0,1.0,0.0,0.0,0.0,2.0,1.0,4.0,4.0,0.0,0.0,4.0,0.0,1
27260,15.0,1.0,0.0,0.0,0.0,5.0,3.0,5.0,3.0,1.5,0.0,0.0,0.0,1
27261,15.0,0.0,,,,2.0,3.0,4.0,2.0,1.5,1.0,0.0,1.0,1
27262,17.0,1.0,0.0,0.0,0.0,2.0,3.0,4.0,2.0,4.0,0.0,0.0,0.0,1
27263,15.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,1
27264,15.0,0.0,,,,3.0,3.0,5.0,1.0,0.0,1.0,0.0,0.0,1
27265,16.0,0.0,0.0,0.0,0.0,5.0,3.0,4.0,1.0,1.5,0.0,0.0,1.0,1
27266,15.0,1.0,0.0,0.0,0.0,5.0,3.0,5.0,3.0,7.5,0.0,0.0,0.0,1
27267,15.0,1.0,0.0,0.0,0.0,4.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0
27268,15.0,1.0,0.0,1.0,0.0,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1
27269,15.0,1.0,0.0,0.0,0.0,2.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,1
27270,16.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0
27271,15.0,1.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
27272,16.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,3.0,0.0,1.0,0.0,1.0,1
27273,16.0,1.0,1.0,0.0,0.0,5.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1
27274,15.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0
27275,16.0,1.0,0.0,0.0,0.0,5.0,3.0,3.0,3.0,1.5,1.0,0.0,1.0,1
27276,16.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,1
27277,15.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0,0.0,0.0,0.0,1.0,1
27278,15.0,0.0,0.0,1.0,0.0,4.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1
